31.625716	31.625716	lead
31.695891	31.695891	lead
31.695891	31.695891	bass
31.862098	31.862098	lead
31.941638	31.941638	lead
31.941638	31.941638	bass
32.116391	32.116391	lead
32.116391	32.116391	bass
32.186436	32.186436	lead
32.348605	32.348605	lead
32.428315	32.428315	lead
32.582238	32.582238	lead
32.662495	32.662495	lead
32.662495	32.662495	bass
32.815872	32.815872	lead
32.906576	32.906576	lead
33.063248	33.063248	lead
33.148528	33.148528	lead
33.148528	33.148528	bass
35.070815	35.070815	lead
35.070815	35.070815	bass
35.551387	35.551387	lead
35.551387	35.551387	bass
36.026497	36.026497	lead
36.026497	36.026497	bass
36.501608	36.501608	lead
36.501608	36.501608	bass
36.665439	36.665439	bass
36.747355	36.747355	bass
36.905725	36.905725	bass
36.987641	36.987641	lead
36.987641	36.987641	bass
37.224671	37.224671	lead
37.462752	37.462752	lead
37.462752	37.462752	bass
37.702932	37.702932	lead
37.943323	37.943323	lead
37.943323	37.943323	bass
38.186691	38.186691	lead
38.429356	38.429356	lead
38.429356	38.429356	bass
38.593187	38.593187	bass
38.669642	38.669642	lead
38.669642	38.669642	bass
38.833473	38.833473	bass
38.909928	38.909928	lead
38.909928	38.909928	bass
39.390500	39.390500	lead
39.390500	39.390500	bass
39.871071	39.871071	lead
39.871071	39.871071	bass
40.340721	40.340721	lead
40.340721	40.340721	bass
40.591929	40.591929	bass
40.826754	40.826754	lead
40.826754	40.826754	bass
41.067253	41.067253	lead
41.306384	41.306384	lead
41.542766	41.542766	lead
41.784645	41.784645	lead
42.021027	42.021027	lead
42.260158	42.260158	lead
42.504786	42.504786	lead
42.743580	42.743580	lead
42.743580	42.743580	bass
43.218690	43.218690	lead
43.218690	43.218690	bass
43.704723	43.704723	lead
43.704723	43.704723	bass
44.185295	44.185295	lead
44.185295	44.185295	bass
44.360048	44.360048	bass
44.431042	44.431042	bass
44.594873	44.594873	bass
44.660406	44.660406	lead
44.660406	44.660406	bass
44.907087	44.907087	lead
45.146438	45.146438	lead
45.146438	45.146438	bass
45.385348	45.385348	lead
45.621549	45.621549	bass
45.866358	45.866358	lead
46.096660	46.096660	lead
46.096660	46.096660	bass
46.271413	46.271413	bass
46.353329	46.353329	bass
46.495316	46.495316	bass
46.593615	46.593615	bass
47.068725	47.068725	bass
47.543836	47.543836	bass
48.029869	48.029869	bass
48.264694	48.264694	bass
48.505041	48.505041	lead
48.744172	48.744172	lead
48.983302	48.983302	lead
49.225182	49.225182	lead
49.461564	49.461564	lead
49.703443	49.703443	lead
49.942574	49.942574	lead
50.184453	50.184453	lead
50.416344	50.416344	lead
50.416344	50.416344	bass
50.902377	50.902377	lead
50.902377	50.902377	bass
51.377488	51.377488	lead
51.377488	51.377488	bass
51.874443	51.874443	lead
51.874443	51.874443	bass
52.032813	52.032813	bass
52.109268	52.109268	bass
52.256716	52.256716	bass
52.338631	52.338631	lead
52.338631	52.338631	bass
52.581257	52.581257	lead
52.819203	52.819203	lead
52.819203	52.819203	bass
53.067764	53.067764	lead
53.310697	53.310697	lead
53.310697	53.310697	bass
53.543277	53.543277	lead
53.785808	53.785808	lead
53.785808	53.785808	bass
53.949639	53.949639	bass
54.026094	54.026094	lead
54.026094	54.026094	bass
54.184464	54.184464	bass
54.266379	54.266379	lead
54.266379	54.266379	bass
54.746951	54.746951	lead
54.746951	54.746951	bass
55.222062	55.222062	lead
55.222062	55.222062	bass
55.702634	55.702634	lead
55.702634	55.702634	bass
55.942919	55.942919	bass
56.184708	56.184708	lead
56.421090	56.421090	lead
56.668467	56.668467	lead
56.904849	56.904849	lead
57.141231	57.141231	lead
57.383110	57.383110	lead
57.627738	57.627738	lead
57.864120	57.864120	lead
58.100031	58.100031	lead
58.100031	58.100031	bass
58.345130	58.345130	lead
58.586064	58.586064	lead
58.586064	58.586064	bass
58.823391	58.823391	lead
59.055714	59.055714	bass
59.304401	59.304401	lead
59.547208	59.547208	lead
59.547208	59.547208	bass
59.705578	59.705578	bass
59.787493	59.787493	bass
59.951325	59.951325	bass
60.027779	60.027779	lead
60.027779	60.027779	bass
60.266421	60.266421	lead
60.508351	60.508351	lead
60.508351	60.508351	bass
60.744682	60.744682	lead
60.988923	60.988923	bass
61.225692	61.225692	lead
61.464033	61.464033	lead
61.464033	61.464033	bass
61.644248	61.644248	bass
61.704319	61.704319	bass
61.879073	61.879073	bass
61.950066	61.950066	lead
61.950066	61.950066	bass
62.187712	62.187712	lead
62.425177	62.425177	lead
62.425177	62.425177	bass
62.663225	62.663225	lead
62.905749	62.905749	bass
63.149732	63.149732	lead
63.375398	63.375398	lead
63.375398	63.375398	bass
63.626606	63.626606	bass
63.861627	63.861627	lead
64.348134	64.348134	lead
64.823647	64.823647	lead
66.263928	66.263928	lead
66.503058	66.503058	lead
66.742189	66.742189	lead
66.984068	66.984068	lead
67.223199	67.223199	lead
67.462330	67.462330	lead
67.706957	67.706957	lead
67.943339	67.943339	lead
68.182470	68.182470	lead
68.427098	68.427098	lead
68.666229	68.666229	lead
68.901973	68.901973	lead
68.901973	68.901973	bass
69.144490	69.144490	lead
69.393467	69.393467	lead
69.393467	69.393467	bass
69.633753	69.633753	lead
69.633753	69.633753	bass
69.874039	69.874039	lead
69.874039	69.874039	bass
70.103403	70.103403	lead
70.103403	70.103403	bass
70.345640	70.345640	lead
70.587520	70.587520	lead
70.824260	70.824260	lead
70.824260	70.824260	bass
71.065781	71.065781	lead
71.302163	71.302163	lead
71.556040	71.556040	lead
71.556040	71.556040	bass
71.785404	71.785404	lead
71.785404	71.785404	bass
71.954696	71.954696	bass
72.025690	72.025690	lead
72.025690	72.025690	bass
72.264183	72.264183	lead
72.511722	72.511722	lead
72.511722	72.511722	bass
72.745193	72.745193	lead
72.992294	72.992294	lead
72.992294	72.992294	bass
73.226203	73.226203	lead
73.472866	73.472866	lead
73.472866	73.472866	bass
73.704464	73.704464	lead
73.947977	73.947977	lead
73.947977	73.947977	bass
74.182725	74.182725	lead
74.430102	74.430102	lead
74.668834	74.668834	lead
74.668834	74.668834	bass
74.902866	74.902866	lead
75.147494	75.147494	lead
75.386625	75.386625	lead
75.623007	75.623007	lead
75.864803	75.864803	lead
75.864803	75.864803	bass
76.101268	76.101268	lead
76.343147	76.343147	lead
76.585660	76.585660	lead
76.585660	76.585660	bass
76.826906	76.826906	lead
77.060771	77.060771	lead
77.060771	77.060771	bass
77.301057	77.301057	lead
77.301057	77.301057	bass
77.541343	77.541343	lead
77.541343	77.541343	bass
77.787089	77.787089	lead
77.787089	77.787089	bass
78.022559	78.022559	lead
78.267187	78.267187	lead
78.502486	78.502486	lead
78.502486	78.502486	bass
78.745448	78.745448	lead
78.984579	78.984579	lead
79.223344	79.223344	lead
79.223344	79.223344	bass
79.463630	79.463630	lead
79.463630	79.463630	bass
79.616539	79.616539	bass
79.703915	79.703915	lead
79.703915	79.703915	bass
79.946599	79.946599	lead
80.179026	80.179026	lead
80.179026	80.179026	bass
80.427609	80.427609	lead
80.659598	80.659598	lead
80.659598	80.659598	bass
80.903121	80.903121	lead
81.145631	81.145631	lead
81.145631	81.145631	bass
81.384131	81.384131	lead
81.620741	81.620741	lead
81.620741	81.620741	bass
81.865141	81.865141	lead
82.107020	82.107020	lead
82.341599	82.341599	lead
82.341599	82.341599	bass
82.582533	82.582533	lead
82.829910	82.829910	lead
83.063543	83.063543	lead
83.305422	83.305422	lead
83.548489	83.548489	lead
83.548489	83.548489	bass
83.783684	83.783684	lead
84.020066	84.020066	lead
84.263886	84.263886	lead
84.263886	84.263886	bass
84.506573	84.506573	lead
84.749919	84.749919	lead
84.749919	84.749919	bass
84.995666	84.995666	lead
84.995666	84.995666	bass
85.230490	85.230490	lead
85.230490	85.230490	bass
85.465315	85.465315	lead
85.465315	85.465315	bass
85.704975	85.704975	lead
85.946854	85.946854	lead
86.186173	86.186173	lead
86.186173	86.186173	bass
86.422367	86.422367	lead
86.669743	86.669743	lead
86.901569	86.901569	lead
86.901569	86.901569	bass
87.147316	87.147316	lead
87.147316	87.147316	bass
87.300226	87.300226	bass
87.387602	87.387602	lead
87.387602	87.387602	bass
87.620768	87.620768	lead
87.862713	87.862713	lead
87.862713	87.862713	bass
88.107276	88.107276	lead
88.343285	88.343285	lead
88.343285	88.343285	bass
88.580040	88.580040	lead
88.829317	88.829317	lead
88.829317	88.829317	bass
89.072044	89.072044	lead
89.304428	89.304428	lead
89.304428	89.304428	bass
89.544808	89.544808	lead
89.786687	89.786687	lead
90.030747	90.030747	lead
90.030747	90.030747	bass
90.264949	90.264949	lead
90.506828	90.506828	lead
90.745959	90.745959	lead
90.982341	90.982341	lead
91.215793	91.215793	lead
91.215793	91.215793	bass
91.468848	91.468848	lead
91.705230	91.705230	lead
91.953034	91.953034	lead
91.953034	91.953034	bass
92.183491	92.183491	lead
92.422683	92.422683	lead
92.422683	92.422683	bass
92.668430	92.668430	lead
92.668430	92.668430	bass
92.903255	92.903255	lead
92.903255	92.903255	bass
93.149002	93.149002	lead
93.149002	93.149002	bass
93.384642	93.384642	lead
93.623772	93.623772	lead
93.869860	93.869860	lead
93.869860	93.869860	bass
94.102034	94.102034	lead
94.341164	94.341164	lead
94.590717	94.590717	lead
94.590717	94.590717	bass
94.831003	94.831003	lead
94.831003	94.831003	bass
94.989373	94.989373	bass
95.071289	95.071289	lead
95.071289	95.071289	bass
95.303184	95.303184	lead
95.540939	95.540939	lead
95.540939	95.540939	bass
95.786943	95.786943	lead
96.021510	96.021510	lead
96.021510	96.021510	bass
96.265204	96.265204	lead
96.502082	96.502082	lead
96.502082	96.502082	bass
96.743465	96.743465	lead
96.982654	96.982654	lead
96.982654	96.982654	bass
97.224475	97.224475	lead
97.463606	97.463606	lead
97.708973	97.708973	lead
97.708973	97.708973	bass
97.944616	97.944616	lead
98.662008	98.662008	lead
98.818680	98.818680	lead
98.910402	98.910402	lead
98.910402	98.910402	bass
99.620337	99.620337	lead
99.620337	99.620337	bass
100.106370	100.106370	bass
100.352117	100.352117	lead
100.352117	100.352117	bass
100.511835	100.511835	lead
100.586942	100.586942	lead
100.586942	100.586942	bass
100.742719	100.742719	lead
100.832689	100.832689	lead
100.832689	100.832689	bass
101.548085	101.548085	lead
101.548085	101.548085	bass
102.274404	102.274404	lead
102.274404	102.274404	bass
102.503768	102.503768	bass
102.662138	102.662138	bass
102.749515	102.749515	lead
102.749515	102.749515	bass
103.224626	103.224626	lead
103.224626	103.224626	bass
103.710658	103.710658	lead
103.710658	103.710658	bass
104.185769	104.185769	lead
104.185769	104.185769	bass
104.666341	104.666341	lead
104.666341	104.666341	bass
104.904142	104.904142	lead
105.140524	105.140524	lead
105.381737	105.381737	lead
105.381737	105.381737	bass
105.624283	105.624283	lead
106.355418	106.355418	lead
106.509341	106.509341	lead
106.588628	106.588628	lead
106.588628	106.588628	bass
107.309485	107.309485	lead
107.309485	107.309485	bass
107.779135	107.779135	bass
108.030343	108.030343	lead
108.030343	108.030343	bass
108.191502	108.191502	lead
108.270629	108.270629	lead
108.270629	108.270629	bass
108.422386	108.422386	lead
108.510915	108.510915	lead
108.510915	108.510915	bass
108.988604	108.988604	lead
109.148024	109.148024	lead
109.226311	109.226311	lead
109.226311	109.226311	bass
109.703247	109.703247	lead
109.851673	109.851673	lead
109.952630	109.952630	lead
109.952630	109.952630	bass
110.187455	110.187455	bass
110.334903	110.334903	bass
110.422280	110.422280	lead
110.422280	110.422280	bass
110.582808	110.582808	lead
110.670764	110.670764	lead
110.902851	110.902851	bass
111.394345	111.394345	lead
111.394345	111.394345	bass
111.858534	111.858534	bass
112.355489	112.355489	lead
112.355489	112.355489	bass
112.820191	112.820191	lead
113.070885	113.070885	bass
113.309447	113.309447	lead
113.782211	113.782211	lead
114.266853	114.266853	lead
114.266853	114.266853	bass
114.496855	114.496855	lead
114.744231	114.744231	lead
114.987711	114.987711	lead
114.987711	114.987711	bass
115.222492	115.222492	lead
115.462822	115.462822	lead
115.462822	115.462822	bass
115.708569	115.708569	lead
115.708569	115.708569	bass
115.948855	115.948855	lead
115.948855	115.948855	bass
116.183679	116.183679	lead
116.183679	116.183679	bass
116.668271	116.668271	lead
116.909998	116.909998	bass
117.146532	117.146532	lead
117.630856	117.630856	lead
117.630856	117.630856	bass
117.854758	117.854758	bass
118.013129	118.013129	bass
118.105966	118.105966	lead
118.105966	118.105966	bass
118.350431	118.350431	lead
118.581077	118.581077	lead
118.581077	118.581077	bass
118.823195	118.823195	lead
119.056188	119.056188	lead
119.056188	119.056188	bass
119.301457	119.301457	lead
119.542221	119.542221	lead
119.542221	119.542221	bass
119.790712	119.790712	lead
120.033714	120.033714	lead
120.033714	120.033714	bass
120.257979	120.257979	lead
120.505356	120.505356	lead
120.743650	120.743650	lead
120.743650	120.743650	bass
120.983617	120.983617	lead
121.703758	121.703758	lead
121.863178	121.863178	lead
121.950540	121.950540	lead
121.950540	121.950540	bass
122.660476	122.660476	lead
122.660476	122.660476	bass
123.141048	123.141048	bass
123.386794	123.386794	lead
123.386794	123.386794	bass
123.545339	123.545339	lead
123.621619	123.621619	lead
123.621619	123.621619	bass
123.787218	123.787218	lead
123.861905	123.861905	lead
123.861905	123.861905	bass
124.342441	124.342441	lead
124.501861	124.501861	lead
124.582763	124.582763	lead
124.582763	124.582763	bass
125.068079	125.068079	lead
125.216504	125.216504	lead
125.298159	125.298159	lead
125.298159	125.298159	bass
125.543906	125.543906	bass
125.680432	125.680432	bass
125.795114	125.795114	lead
125.795114	125.795114	bass
125.936645	125.936645	lead
126.019104	126.019104	lead
126.264764	126.264764	bass
126.739875	126.739875	lead
126.739875	126.739875	bass
127.231368	127.231368	bass
127.701264	127.701264	lead
128.190520	128.190520	lead
128.663284	128.663284	lead
